x,y
0.0,5.0
0.10101010101010101,5.303030303030303
0.20202020202020202,5.606060606060606
0.30303030303030304,5.909090909090909
0.40404040404040403,6.212121212121212
0.5050505050505051,6.515151515151516
0.6060606060606061,6.818181818181818
0.7070707070707071,7.121212121212121
0.8080808080808081,7.424242424242424
0.9090909090909091,7.727272727272727
1.0101010101010102,8.030303030303031
1.1111111111111112,8.333333333333334
1.2121212121212122,8.636363636363637
1.3131313131313131,8.93939393939394
1.4141414141414141,9.242424242424242
1.5151515151515151,9.545454545454545
1.6161616161616161,9.848484848484848
1.7171717171717171,10.151515151515152
1.8181818181818181,10.454545454545453
1.9191919191919191,10.757575757575758
2.0202020202020203,11.06060606060606
2.121212121212121,11.363636363636363
2.2222222222222223,11.666666666666668
2.323232323232323,11.969696969696969
2.4242424242424243,12.272727272727273
2.525252525252525,12.575757575757574
2.6262626262626263,12.878787878787879
2.727272727272727,13.181818181818182
2.8282828282828283,13.484848484848484
2.929292929292929,13.787878787878787
3.0303030303030303,14.09090909090909
3.131313131313131,14.393939393939393
3.2323232323232323,14.696969696969697
3.3333333333333335,15.0
3.4343434343434343,15.303030303030303
3.5353535353535355,15.606060606060606
3.6363636363636362,15.909090909090908
3.7373737373737375,16.21212121212121
3.8383838383838382,16.515151515151516
3.9393939393939394,16.81818181818182
4.040404040404041,17.12121212121212
4.141414141414141,17.424242424242422
4.242424242424242,17.727272727272727
4.343434343434343,18.03030303030303
4.444444444444445,18.333333333333336
4.545454545454545,18.636363636363633
4.646464646464646,18.939393939393938
4.747474747474747,19.242424242424242
4.848484848484849,19.545454545454547
4.94949494949495,19.84848484848485
5.05050505050505,20.15151515151515
5.151515151515151,20.454545454545453
5.252525252525253,20.757575757575758
5.353535353535354,21.060606060606062
5.454545454545454,21.363636363636363
5.555555555555555,21.666666666666664
5.656565656565657,21.96969696969697
5.757575757575758,22.272727272727273
5.858585858585858,22.575757575757574
5.959595959595959,22.87878787878788
6.0606060606060606,23.18181818181818
6.161616161616162,23.484848484848484
6.262626262626262,23.787878787878785
6.363636363636363,24.09090909090909
6.4646464646464645,24.393939393939394
6.565656565656566,24.696969696969695
6.666666666666667,25.0
6.767676767676767,25.3030303030303
6.8686868686868685,25.606060606060606
6.96969696969697,25.90909090909091
7.070707070707071,26.21212121212121
7.171717171717171,26.515151515151516
7.2727272727272725,26.818181818181817
7.373737373737374,27.12121212121212
7.474747474747475,27.424242424242426
7.575757575757575,27.727272727272727
7.6767676767676765,28.03030303030303
7.777777777777778,28.333333333333332
7.878787878787879,28.636363636363637
7.979797979797979,28.939393939393938
8.080808080808081,29.242424242424242
8.181818181818182,29.545454545454547
8.282828282828282,29.848484848484844
8.383838383838384,30.151515151515152
8.484848484848484,30.454545454545453
8.585858585858587,30.757575757575758
8.686868686868687,31.060606060606062
8.787878787878787,31.36363636363636
8.88888888888889,31.666666666666668
8.98989898989899,31.96969696969697
9.09090909090909,32.272727272727266
9.191919191919192,32.57575757575758
9.292929292929292,32.878787878787875
9.393939393939394,33.18181818181819
9.494949494949495,33.484848484848484
9.595959595959595,33.78787878787878
9.696969696969697,34.09090909090909
9.797979797979798,34.39393939393939
9.8989898989899,34.6969696969697
10.0,35.0
