x,y
0.0,4.50431353457716
0.10101010101010101,3.108828261517697
0.20202020202020202,4.023833315253557
0.30303030303030304,7.203361894133569
0.40404040404040403,5.9881367237346
0.5050505050505051,7.339015740833959
0.6060606060606061,5.908418655263625
0.7070707070707071,9.53959574779247
0.8080808080808081,6.84601640641721
0.9090909090909091,5.724720476918626
1.0101010101010102,7.792826320433664
1.1111111111111112,6.954372610401013
1.2121212121212122,8.973807285514072
1.3131313131313131,7.563589219535463
1.4141414141414141,10.141352743025992
1.5151515151515151,8.767733100528103
1.6161616161616161,8.918372119267145
1.7171717171717171,10.377986389787376
1.8181818181818181,11.388220124858563
1.9191919191919191,10.844808439918916
2.0202020202020203,11.570549535100794
2.121212121212121,12.853309010473051
2.2222222222222223,12.969790667070196
2.323232323232323,11.597791572046152
2.4242424242424243,12.336085078782927
2.525252525252525,13.164346268144318
2.6262626262626263,12.813170492294379
2.727272727272727,11.904696089671479
2.8282828282828283,12.607178285334628
2.929292929292929,13.582031156737212
3.0303030303030303,12.519799368774713
3.131313131313131,14.205103645714162
3.2323232323232323,13.974942303949652
3.3333333333333335,15.50947994853795
3.4343434343434343,17.18159815227599
3.5353535353535355,13.85597560323336
3.6363636363636362,14.486384980405399
3.7373737373737375,14.936926683126755
3.8383838383838382,15.338050358993653
3.9393939393939394,15.842164159512489
4.040404040404041,17.774839249799207
4.141414141414141,17.56845206110587
4.242424242424242,18.533405089557913
4.343434343434343,16.704253707645226
4.444444444444445,18.775402010322793
4.545454545454545,18.409996363467393
4.646464646464646,18.385246587695246
4.747474747474747,17.584875464371013
4.848484848484849,18.336959984497568
4.94949494949495,19.781252493550298
5.05050505050505,20.13952677423325
5.151515151515151,20.26288144129816
5.252525252525253,20.786027589805986
5.353535353535354,20.239481952287626
5.454545454545454,20.856946735800808
5.555555555555555,21.443003454958323
5.656565656565657,21.36572896987786
5.757575757575758,22.32197913468903
5.858585858585858,22.717975372644872
5.959595959595959,22.30287163826344
6.0606060606060606,21.57148500967997
6.161616161616162,24.231704879760017
6.262626262626262,24.36241768867726
6.363636363636363,23.182758436598697
6.4646464646464645,24.864904894436762
6.565656565656566,25.31156054185449
6.666666666666667,23.543683533651457
6.767676767676767,26.489229350859926
6.8686868686868685,23.799898955861867
6.96969696969697,23.577647442326374
7.070707070707071,25.635765704096883
7.171717171717171,26.417817247708104
7.2727272727272725,27.943612300941226
7.373737373737374,24.635738732473335
7.474747474747475,26.831210441924675
7.575757575757575,27.84088617236833
7.6767676767676765,28.157083320725807
7.777777777777778,29.236338852215212
7.878787878787879,28.461284368202563
7.979797979797979,27.517800304145403
8.080808080808081,27.763447258885943
8.181818181818182,28.68767696994537
8.282828282828282,29.030641367715727
8.383838383838384,31.312129288565295
8.484848484848484,29.52452927150564
8.585858585858587,28.480452812720213
8.686868686868687,31.27434278731016
8.787878787878787,31.270226446290202
8.88888888888889,29.819430444829706
8.98989898989899,32.45468574410208
9.09090909090909,32.41801615647134
9.191919191919192,32.524492469541286
9.292929292929292,32.039565503566365
9.393939393939394,34.25915742902754
9.494949494949495,33.145407462783055
9.595959595959595,33.92080664704864
9.696969696969697,33.30716009362953
9.797979797979798,33.09580982926732
9.8989898989899,34.840545239843436
10.0,34.010167572351676
